room_price,room_commonFee,room_initialFeeText,room_initialOtherFeeText,building_year,room_layoutText,room_facing,room_area,room_detailText,building_structure,room_parking,room_tatalRooms,room_contract,room_period,room_renewalFeeText,room_otherFeeText,room_guarantyText,room_insuranceText,room_manage,room_state,room_move-in,room_lifullID,room_trans,room_begin,room_update,room_url
9.4万円,"7,000円",1ヶ月/2ヶ月,-/1ヶ月（退去時）,2005年3月(築20年),"1K ( キッチン 2帖
洋室 7.5帖 )",南,23.83㎡,角部屋、楽器相談可、保証人不要、即入居可、ガスコンロ設置済、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、オートロック、エアコン、クローゼット、シューズボックス、CS対応、BS対応、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、南面バルコニー、エレベーター、宅配ボックス、初期費用カード決済可、住まい探し特典あり、当物件は初期費用分割払い可（クレジットカード決済も可）/お客様のご希望に合わせた方法（店頭、オンライン等）で物件をご提案いたします。初期費用のお見積りや入居希望日のご相談もお気軽にお問い合わせください/契約期限は2026年3月20日迄/24hサポート 2年毎22000円/室内清掃費用借主負担（退去時）/敷地内禁煙,RC(鉄筋コンクリート),"近隣 34,000円(税込) 物件からの距離47m",25戸,定期借家,2年間,-,"鍵交換費用：16,500円、除菌消臭施工費用：16,500円",加入要保証会社：あんしん保証保証会社利用料：月額賃料等の35％（初回保証料）、2年毎に月額賃料等の35％,要,-,空家,即時,0138546-0046427,仲介,2024/01/13,2024/03/19,https://www.homes.co.jp/chintai/room/7ad66c79d243d4c18b8446c613d2af4fa91637cc/
9.8万円,"11,000円",無/1ヶ月,-/-,2004年10月(築20年),"1K ( 洋室 6.9帖
キッチン 1帖 )",南東,21.51㎡,楽器不可、ペット不可、ガスコンロ設置済、コンロ一口、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、浴室乾燥機、オートロック、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、インターネット対応、公営水道、下水、フローリング、バルコニー、室内洗濯機置場、家具・家電付き、エレベーター、宅配ボックス、分譲賃貸、住まい探し特典あり、定期借家2年、再契約料新賃料の1ヶ月分。　家具家電撤去費用27500円（家具家電無し契約を希望の場合）。　1年未満の解約は1ヵ月分の違約金あり。　家具無し時賃料91000円。,RC(鉄筋コンクリート),-,-,定期借家,2年間,-,"鍵交換費用：30,000円、預かりクリーニング代：55,000円、事務手数料：22,000円",加入要保証会社利用料：　賃料総額の100％　更新保証料1万円／1年,要,-,居住中,2024年04月 下旬,0108052-0228469,仲介,2023/02/06,2024/03/21,https://www.homes.co.jp/chintai/room/3f8a600fb20b2376b94a85830f45002e6e951a6a/
8.85万円,"7,500円",1ヶ月/1ヶ月,-/-,2004年9月(築20年),1K ( 洋室 7帖 ),東,21.45㎡,楽器不可、事務所不可、単身者限定、ペット不可、ルームシェア不可、保証人不要、即入居可、ガスコンロ設置済、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、全居室収納、クローゼット、シューズボックス、CS対応、BS対応、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、照明器具付き、タイル貼り、エレベーター、ごみ出し24時間OK、宅配ボックス、耐震構造、駐輪場あり、初期費用カード決済可、分譲賃貸、住まい探し特典あり、月次保証料1920円(月額)　お問い合わせは上野駅徒歩1分のアップスタイル上野駅前店まで☆水曜日も元気に営業☆初めての一人暮らしから法人契約まで幅広くご対応致します♪初期費用分割・クレジット決済可能！,SRC(鉄骨鉄筋コンクリート),-,-,-,2年間,新賃料の1.5ヶ月分,"仲介手数料：97,350円、鍵交換費用：25,300円、24時間安心サポート：16,500円、消火剤：5,500円",加入要保証会社利用料：　月額総賃料の50％要。,要,管理員：巡回,空家,即時,0111440-0143911,仲介,2024/03/14,2024/03/19,https://www.homes.co.jp/chintai/room/1ddc2c71e3f2870de34a347c5c11f33a096c54e1/
9.2万円,"11,000円",無/1ヶ月,-/-,2004年9月(築20年),ワンルーム ( 洋室 7帖 ),南,20.8㎡,保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、給湯、冷蔵庫付き、専用バス、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、光ファイバー、インターネット使用料無料、公営水道、下水、フローリング、バルコニー、室内洗濯機置場、家具・家電付き、照明器具付き、南面バルコニー、タイル貼り、エレベーター、宅配ボックス、初期費用カード決済可、分譲賃貸、住まい探し特典あり、家具、家電付き/再契約可/当物件は初期費用分割払い可（クレジットカード決済も可）/お客様のご希望に合わせた方法（店頭、オンライン等）で物件をご提案いたします。初期費用のお見積りや入居希望日のご相談もお気軽にお問い合わせください/退去時精算手数料 5500円（退去時）/口座振替手数料 月額330円/短期解約違約金有（1年未満の解約は賃料の1ヶ月分）,SRC(鉄骨鉄筋コンクリート),"近隣 37,400円(税込) 物件からの距離75m",81戸,定期借家,2年間,-,"鍵交換費用：33,000円、室内清掃費用：55,000円、事務手数料：22,000円",加入要保証会社：マックスシステムサポート保証会社利用料：月額賃料等の100％（初回保証料）、2年目以降は1万円/年,要,-,居住中,2024年04月 上旬,0121804-0074666,仲介,2023/11/21,2024/03/18,https://www.homes.co.jp/chintai/room/e6ad644ac027ae2876a253af05cc144548fc29f3/
9.2万円,"11,000円",無/1ヶ月,-/-,2004年9月(築20年),1K,南,20.8㎡,ガスコンロ設置済、コンロ二口、システムキッチン、冷蔵庫付き、専用バス、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、CATV、BS対応、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、家具・家電付き、照明器具付き、南面バルコニー、タイル貼り、エレベーター、ごみ出し24時間OK、宅配ボックス、耐震構造、初期費用カード決済可、住まい探し特典あり、口座振替手数料330円(月額)　◆オンライン契約等来店不要でご契約可能です。お気軽にご相談下さい。　◆海外審査相談可能　◆民泊・簡易宿泊での利用禁止　◆退去時精算手数料5500円は退去時請求。　◆短期解約違約金：1年未満家賃1ヶ月分,SRC(鉄骨鉄筋コンクリート),-,-,定期借家,2年間,新賃料の1ヶ月分,"鍵交換費用：33,000円、室内清掃費用：55,000円、事務手数料：22,000円、退去時クリーンコート代：55,000円",加入要保証会社利用料：初回保証料：総賃料の100％　更新時：20，000円／年毎　初回保証料：総賃料の100％　更新時：20，000円／年毎,要,-,居住中,相談,0116095-0074174,仲介,2023/12/09,2024/03/21,https://www.homes.co.jp/chintai/room/1e301c37124985b6b5692d45432088b67319dc3e/
8.5万円,"5,000円",1ヶ月/1ヶ月,-/-,2008年1月(築17年),ワンルーム ( 洋室 7.7帖 ),南,22.75㎡,角部屋、保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、シャワー付洗面化粧台、温水洗浄便座、洗面所独立、オートロック、エアコン、クローゼット、シューズボックス、CATV、CS対応、BS対応、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、照明器具付き、24時間換気システム、南面バルコニー、タイル貼り、エレベーター、駐輪場あり、初期費用カード決済可、デザイナーズ、住まい探し特典あり、この物件は初期費用分割できます。空室確認即時返答します。まずはお電話下さい。メール問い合わせも即時対応致します。清掃費用は借主負担です（＾−＾）,RC(鉄筋コンクリート),"近隣 40,000円(税込) 物件からの距離500m",-,-,2年間,-,"文書作成代・室内抗菌代・町会費2年分：19,300円、サポート料：1,500円",加入要保証会社：全保連保証会社利用料：総賃料の50％・1990円/月(継続保証委託料・火災保険料・口座振替手数料含む),要,管理員：巡回,居住中,2024年04月 下旬,0138894-0024219,仲介,2024/03/15,2024/03/20,https://www.homes.co.jp/chintai/room/ad88218769b3d99b0ac18fa88623ae304fdf75aa/
16万円,-,1ヶ月/1ヶ月,-/-,2009年3月(築16年),"1LDK ( リビングダイニングキッチン 10.1帖(1階)
洋室 4.5帖(1階) )",北,37.12㎡,二人入居可、ガスコンロ設置済、コンロ四口以上、システムキッチン、カウンターキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、温水洗浄便座、浴室乾燥機、洗面所独立、オートバス、オートロック、防犯カメラ、エアコン、クローゼット、公営水道、都市ガス、下水、バルコニー、室内洗濯機置場、エレベーター、ごみ出し24時間OK、宅配ボックス、駐輪場あり、オートロック機能が付いているので、建物内は基本的に住民のみという環境であり安心感につながります。室内設備は洗面化粧台・浴室乾燥機など豊富に揃っており、過ごしやすいお部屋になっております。共用部には宅配ボックス・ゴミ出し24時間OKなど様々な設備やサービスが揃っているので便利です。収納はクロゼット・玄関収納など豊富なので、広々と空間を利用することも可能です。駐輪場付きの物件です(^o^),SRC(鉄骨鉄筋コンクリート),空無,-,-,2年間,新賃料の1ヶ月分,"コンシェルジュ24：16,500円",加入要保証会社：エポスカード保証会社利用料：初回50％、月次1％　初回50％、月次1％,要,管理員：日勤、管理形態：全部委託,居住中,相談,0146306-0001934,仲介,2024/01/18,2024/03/21,https://www.homes.co.jp/chintai/room/14b0ef54e8c845a48ea24f939eeb2b3204760df1/
9万円,"8,000円",1ヶ月/1ヶ月,-/-,2010年3月(築15年),"1K ( 洋室 6帖
キッチン 1.8帖 )",南,21.43㎡,角部屋、楽器不可、事務所不可、二人入居不可、ペット不可、保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、専用バス、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、浴室乾燥機、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、南面バルコニー、タイル貼り、エレベーター、ごみ出し24時間OK、宅配ボックス、分譲賃貸、住まい探し特典あり、保証会社利用必須/大規模修繕予定有り/セーフティ補償料:640円　保証会社:初回総賃料の50％。,SRC(鉄骨鉄筋コンクリート),無,-,-,-,新賃料の1ヶ月分,"室内清掃費用：33,000円、火災保険：15,360円",-,要,-,空家,2024年05月 上旬,0126531-0510313,仲介,2024/03/18,2024/03/20,https://www.homes.co.jp/chintai/room/49b9b4d00274a05f9f20dd2451a5ca78967cc205/
8.5万円,"10,000円",無/1ヶ月,1ヶ月/-,2008年10月(築16年),"1K ( 洋室 5.9帖
キッチン 1.5帖 )",-,19.1㎡,角部屋、ペット相談、保証人不要、即入居可、ガスコンロ設置済、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、CATV、CS対応、BS対応、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、照明器具付き、タイル貼り、エレベーター、宅配ボックス、駐輪場あり、初期費用カード決済可、分譲賃貸、住まい探し特典あり、契約金のお見積もりや室内写真のご希望など、ご質問・ご要望はお気軽にお問い合わせください。【初期費用の分割・クレジットカード決済可能です】ペット飼育時保証金1か月積み増し。退去時償却。　退去時クリーニング費用実費精算。　保証金1か月償却。,RC(鉄筋コンクリート),無,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：27,500円、24時間サポート：16,500円",加入要保証会社：全保連保証会社利用料：　初回保証料：総賃料50％　月額保証料：総賃料1％,要,-,空家,即時,0150824-0001711,仲介,2023/10/01,2024/03/18,https://www.homes.co.jp/chintai/room/13e0961c84bf3d533640856454c9f2a71d00efaf/
11.6万円,"5,000円",無/無,-/-,2010年6月(築14年),"1K ( キッチン 3帖
洋室 11.2帖 )",南西,40㎡,角部屋、二人入居可、保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、TVモニタ付インターホン、ディンプルキー、エアコン、床下収納、クローゼット、シューズボックス、CATV、BS対応、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、室内洗濯物干し、複層ガラス・複層サッシ、耐震構造、駐輪場あり、初期費用カード決済可、住まい探し特典あり、★耐震・耐火性に優れたヘーベルハウスの賃貸住宅ヘーベルメゾン★40平米の1Kタイプ★2人入居可★窓が多く風通しの良いお部屋です★オートロック対応★光ファイバー＆CATV導入済み★人気の文京エリア★当店が直接の募集窓口です★お気軽にお問い合わせください★,ALC造,無,7戸,-,-,新賃料の1ヶ月分,"仲介手数料：127,600円、鍵交換費用：22,000円、退去時クリーニング費用：44,000円、マイコンシェル2年分：15,000円",加入要保証会社：オリコフォレントインシュア保証会社利用料：初回保証料：家賃等の50％、1年ごとに1万円、毎月330円,要,-,居住中,2024年04月 中旬,0131820-0018798,一般媒介,2024/03/08,2024/03/16,https://www.homes.co.jp/chintai/room/572b7ae52903709ca401c03e278bd505f39a6000/
15.3万円,"12,000円",1ヶ月/1ヶ月,-/-,2019年2月(築6年),"1LDK ( リビングダイニングキッチン
洋室 )",南西,41.7㎡,家賃保証付き、保証人不要、コンロ三口、システムキッチン、カウンターキッチン、専用バス、専用トイレ、バス・トイレ別、追焚機能、温水洗浄便座、浴室乾燥機、洗面所独立、オートバス、オートロック、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、エレベーター、ごみ出し24時間OK、宅配ボックス、初期費用カード決済可、住まい探し特典あり、ラフィーネ音羽　西棟は東京都文京区音羽1丁目に所在し、東京メトロ有楽町線の江戸川橋駅が利用できる賃貸物件です。当店であれば初期費用をクレジットカードで決済可能です。（条件付）遠方の方やご来店が難しい方はリモートにてお部屋のご紹介や内見も可能です。,RC(鉄筋コンクリート),無,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：30,800円、リーヴサポート24（初回のみ）：13,000円、町内会費（月額）：300円",加入要保証会社利用料：初回：総賃料の50％～,要,-,居住中,相談（詳しくはスタッフまでお問い合わせください。）,0138199-0019669,仲介,2024/03/02,2024/03/20,https://www.homes.co.jp/chintai/room/53e20afa42070d2eee1007c8739410171bd0e316/
9.5万円,"10,000円",1ヶ月/1ヶ月,-/-,2006年1月(築19年),"1K ( 洋室 6.3帖
キッチン 1.4帖 )",西,20.4㎡,楽器不可、事務所不可、二人入居不可、ペット不可、保証人要、ガスコンロ設置済、コンロ二口、システムキッチン、専用バス、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、光ファイバー、インターネット使用料無料、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、照明器具付き、タイル貼り、エレベーター、ごみ出し24時間OK、宅配ボックス、耐震構造、デザイナーズ、分譲賃貸、住まい探し特典あり、退去時クリーニング費用借主負担,RC(鉄筋コンクリート),無,-,-,-,新賃料の1ヶ月分,"鍵交換費用：35,200円、火災保険：19,000円",-,要,-,居住中,2024年05月 上旬,0120696-0421391,仲介,2024/03/15,2024/03/20,https://www.homes.co.jp/chintai/room/a6221c2c756d15d40e84ef9dc49167c7478dea54/
